final_pnl,final_risk_adjusted_pnl,total_fills,max_inventory,inventory_std,max_drawdown,adverse_selection_cost,sharpe_like,policy,seed
183.99611252329055,183.99411252329054,3776,8,2.0956257615249605,1.8245094331089433,53.008462689966,19.770329395496013,inventory,26
161.58847390417964,161.58397390417963,3779,8,2.213761086230246,2.8659369391671987,53.701800436250196,16.334880687590196,inventory,27
180.74811717581704,180.74761717581706,3785,8,2.147964567931607,5.430931808143441,54.15900820273828,18.949023645026962,inventory,28
175.08126381535013,175.07926381535012,3832,7,2.0395859317611995,2.8776649139938115,55.85838708804431,19.208070281607394,inventory,29
253.92758582677732,253.91508582677733,2475,20,7.132850893443235,19.716438996024863,34.51376421084328,5.7445063907739655,volatility,0
316.5330493549891,316.3525493549891,2597,20,9.569094730887386,30.018081980614852,37.68813750192618,6.709375001753802,volatility,1
318.9453310806806,318.9208310806806,2629,20,9.711711936880038,18.81552312624217,39.71591793670101,7.659791087373997,volatility,2
264.39083396041207,264.39083396041207,2530,20,12.383711163262463,36.671010751146696,35.46248784266961,4.993638636407891,volatility,3
280.7433637963361,280.5988637963361,2505,20,10.597123431797232,23.592688740600806,36.619184187389564,5.663876759457257,volatility,4
204.8330578928858,204.73505789288578,2518,20,10.359661865606396,26.335853443963742,36.036665859812736,4.2696756859397125,volatility,5
229.2988204606902,229.0988204606902,2544,20,10.360546549591065,23.810295081080085,36.037883340113495,4.609112533614285,volatility,6
260.7988007028962,260.7968007028962,2524,20,12.972985753305233,31.452660131917128,36.20721034158046,4.531351838533687,volatility,7
275.2652829587031,275.2527829587031,2501,20,10.315037805929204,22.3873543974355,34.7018568263561,5.974864605276493,volatility,8
249.85687752497938,249.74437752497937,2425,20,9.27595405032134,24.380982236186355,34.60836982690625,4.8633841494097725,volatility,9
242.71323198874603,242.71323198874603,2464,20,7.74923299692301,23.626668935668704,35.57092153115033,4.071282945751982,volatility,10
256.08458059349095,256.076580593491,2550,20,7.958406791056378,49.54890991378238,36.900395033452305,4.504203696581434,volatility,11
259.60881766812304,259.48081766812305,2544,20,8.112326515376106,25.48313163535613,36.93963640373251,5.990164705478631,volatility,12
260.1158317080419,259.93533170804193,2557,20,11.299673664369157,17.90911359723259,35.65523036659586,5.352977148466103,volatility,13
267.34331591210133,267.34281591210134,2545,20,12.269258506332617,19.939757218004388,36.44859033247232,5.009392780755606,volatility,14
209.135668435769,209.13116843576898,2605,20,10.553379870393849,53.10548382800175,37.601020980155674,4.463203564414556,volatility,15
252.07069199870352,252.03019199870351,2509,20,12.028085880139066,18.77560522581848,35.13994675658643,4.9374068543845935,volatility,16
274.4953604418647,274.4348604418647,2551,20,9.286276493113734,22.480048875147304,36.88096688193342,5.966955219678598,volatility,17
270.18386602839075,270.1658660283908,2538,20,11.090341991200008,24.211149274046193,36.55924574537752,5.610104566681708,volatility,18
374.8522876025595,374.6902876025595,2520,20,10.087422445901522,16.186536011329054,35.80913381375231,7.354060343675512,volatility,19
294.1209118224592,293.9404118224592,2479,20,13.813160831181138,49.403650133264364,35.89539266834477,4.839452066809669,volatility,20
188.93995940804234,188.82745940804233,2527,20,9.873087132831222,24.19095396208627,37.70478700794493,4.491015572019426,volatility,21
86.64783161170237,86.59783161170238,2502,20,8.583451156684628,51.64636106622697,35.352711418635685,1.543982694396592,volatility,22
209.51441934248498,209.47391934248498,2643,20,9.41405133912239,22.340112457141117,37.46115336031185,4.771834737867471,volatility,23
288.8882556262955,288.87025562629555,2522,20,11.763176518529795,33.366677415854156,36.20776134708297,5.62652371943624,volatility,24
295.80425233643064,295.65975233643064,2589,20,12.139206255514596,23.064589695845143,36.76579824903615,5.537138890910138,volatility,25
312.44586700605254,312.43336700605255,2459,20,10.466058029102328,24.673345351779062,33.09466597509733,5.730745253828263,volatility,26
230.03684171336863,229.85634171336864,2507,20,11.25022522300675,21.78249953015586,34.60862671070334,4.4310322145717995,volatility,27
