step,midprice,bid,ask,inventory,cash,pnl,risk_adjusted_pnl,fills,adverse_selection_cost,incoming_order
21,99.949472296258,99.81542394562024,100.02542394562025,-1,100.0956810777099,0.14620878145190375,0.14570878145190375,1,0.0,
22,99.93942574535842,99.84447229625799,100.054472296258,-1,100.0956810777099,0.1562553323514777,0.1557553323514777,1,0.0,
23,99.9570124152992,99.83442574535842,100.04442574535842,-1,100.0956810777099,0.1386686624106943,0.1381686624106943,1,0.0,
24,99.9808128323552,99.8520124152992,100.06201241529921,-1,100.0956810777099,0.11486824535469964,0.11436824535469964,1,0.0,buy
25,99.94254224265507,99.8758128323552,100.0858128323552,0,0.21786824535470828,0.21786824535470828,0.21786824535470828,2,0.03827058970013766,sell
26,99.94681501473718,99.83754224265506,100.04754224265507,0,0.21786824535470828,0.21786824535470828,0.21786824535470828,2,0.03827058970013766,
27,99.93399743534708,99.84181501473718,100.05181501473719,0,0.21786824535470828,0.21786824535470828,0.21786824535470828,2,0.03827058970013766,
28,99.9527651471661,99.82899743534708,100.03899743534708,0,0.21786824535470828,0.21786824535470828,0.21786824535470828,2,0.03827058970013766,
29,99.96646840429283,99.8477651471661,100.05776514716611,-1,100.27363339252082,0.30716498822799565,0.30666498822799565,3,0.05197384682686,buy
30,99.93059321492515,99.86146840429282,100.07146840429283,-1,100.27363339252082,0.3430401775956682,0.3425401775956682,3,0.05197384682686,
31,99.91651114471907,99.82559321492515,100.03559321492516,-1,100.27363339252082,0.3571222478017546,0.3566222478017546,3,0.05197384682686,
32,99.93093354448624,99.81151114471906,100.02151114471907,-1,100.27363339252082,0.3426998480345844,0.3421998480345844,3,0.05197384682686,
33,99.95089509775542,99.82593354448623,100.03593354448624,-1,100.27363339252082,0.3227382947654007,0.3222382947654007,3,0.05197384682686,sell
34,99.90748172358273,99.84589509775542,100.05589509775542,-1,100.27363339252082,0.3661516689380875,0.3656516689380875,3,0.05197384682686,sell
35,99.89613684696155,99.80248172358273,100.01248172358274,-1,100.27363339252082,0.3774965455592678,0.3769965455592678,3,0.05197384682686,
36,99.88544892782971,99.79113684696155,100.00113684696156,-1,100.27363339252082,0.3881844646911077,0.3876844646911077,3,0.05197384682686,
37,99.85744039742941,99.78044892782971,99.99044892782972,-1,100.27363339252082,0.41619299509140717,0.41569299509140717,3,0.05197384682686,sell
38,99.88264964155313,99.75244039742941,99.96244039742942,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,sell
39,99.83926790592147,99.77764964155313,99.98764964155313,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
40,99.82338312464957,99.73426790592147,99.94426790592148,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
41,99.82403868901527,99.71838312464956,99.92838312464957,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
42,99.81685802019108,99.71903868901526,99.92903868901527,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,buy
43,99.84191135756852,99.71185802019107,99.92185802019108,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,buy
44,99.82271881158603,99.73691135756852,99.94691135756852,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
45,99.81102451749136,99.71771881158602,99.92771881158603,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,buy
46,99.78055714505514,99.70602451749136,99.91602451749137,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
47,99.80570094209197,99.67555714505514,99.88555714505515,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
48,99.8931168160722,99.70070094209197,99.91070094209198,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
49,99.86343067247124,99.78811681607219,99.9981168160722,0,0.5191929950914158,0.5191929950914158,0.5191929950914158,4,0.05197384682686,
50,99.87146201634155,99.75843067247123,99.96843067247124,-1,100.48562366756266,0.6141616512211101,0.6136616512211102,5,0.060005190697175075,buy
51,99.90344142326518,99.76646201634155,99.97646201634156,-1,100.48562366756266,0.5821822442974849,0.5816822442974849,5,0.060005190697175075,
52,99.89868237815402,99.79844142326517,100.00844142326518,-1,100.48562366756266,0.5869412894086423,0.5864412894086424,5,0.060005190697175075,
53,99.84844188981289,99.79368237815402,100.00368237815402,-1,100.48562366756266,0.6371817777497739,0.636681777749774,5,0.060005190697175075,
54,99.84682841328834,99.74344188981289,99.9534418898129,-1,100.48562366756266,0.6387952542743278,0.6382952542743279,5,0.060005190697175075,
55,99.85073664893252,99.74182841328833,99.95182841328834,-2,200.435452080851,0.7339787829859574,0.7319787829859574,6,0.06391342634136166,buy
56,99.82897986699645,99.74573664893252,99.95573664893253,-1,100.68771543191849,0.8587355649220427,0.8582355649220428,7,0.08567020827743425,sell
57,99.85692705738268,99.72397986699644,99.93397986699645,-1,100.68771543191849,0.830788374535814,0.830288374535814,7,0.08567020827743425,buy
58,99.87030922342714,99.75192705738267,99.96192705738268,-1,100.68771543191849,0.8174062084913487,0.8169062084913488,7,0.08567020827743425,sell
59,99.91768196111946,99.76530922342714,99.97530922342715,-1,100.68771543191849,0.7700334707990351,0.7695334707990351,7,0.08567020827743425,
60,99.91412281133616,99.81268196111945,100.02268196111946,-1,100.68771543191849,0.7735926205823347,0.7730926205823347,7,0.08567020827743425,
61,99.95330286358737,99.80912281133615,100.01912281133616,-1,100.68771543191849,0.7344125683311233,0.7339125683311234,7,0.08567020827743425,
62,99.94097504666236,99.84830286358736,100.05830286358737,-1,100.68771543191849,0.7467403852561318,0.7462403852561319,7,0.08567020827743425,sell
63,99.94647207977901,99.83597504666236,100.04597504666236,-1,100.68771543191849,0.7412433521394775,0.7407433521394775,7,0.08567020827743425,
64,99.90542730380164,99.84147207977901,100.05147207977902,-2,200.73718751169753,0.9263329040942381,0.9243329040942381,8,0.08567020827743425,buy
65,99.94927063256891,99.80042730380164,100.01042730380165,-2,200.73718751169753,0.8386462465597049,0.8366462465597049,8,0.08567020827743425,
66,99.99143208732325,99.84427063256891,100.05427063256892,-2,200.73718751169753,0.7543233370510336,0.7523233370510336,8,0.08567020827743425,sell
67,99.98652880036751,99.88643208732324,100.09643208732325,-2,200.73718751169753,0.7641299109625095,0.7621299109625095,8,0.08567020827743425,buy
68,99.92502363733658,99.8815288003675,100.09152880036751,-2,200.73718751169753,0.8871402370243686,0.8851402370243686,8,0.08567020827743425,
69,99.8997267292278,99.82002363733658,100.03002363733658,-2,200.73718751169753,0.9377340532419396,0.9357340532419396,8,0.08567020827743425,
70,99.87338215821993,99.79472672922779,100.0047267292278,-2,200.73718751169753,0.9904231952576765,0.9884231952576765,8,0.08567020827743425,
71,99.90085923449061,99.76838215821992,99.97838215821993,-2,200.73718751169753,0.9354690427163064,0.9334690427163064,8,0.08567020827743425,
72,99.90177817926845,99.7958592344906,100.00585923449061,-3,300.74104674618815,1.0357122083827903,1.0312122083827904,9,0.08658915305526678,buy
73,99.93186091402758,99.79677817926844,100.00677817926845,-3,300.74104674618815,0.9454640041054176,0.9409640041054177,9,0.08658915305526678,
74,99.97198285725086,99.82686091402758,100.03686091402759,-3,300.74104674618815,0.8250981744355386,0.8205981744355386,9,0.08658915305526678,buy
75,99.97728005800448,99.86698285725086,100.07698285725087,-3,300.74104674618815,0.8092065721746735,0.8047065721746736,9,0.08658915305526678,buy
76,100.0528042791305,99.87228005800448,100.08228005800449,-3,300.74104674618815,0.5826339087966517,0.5781339087966517,9,0.08658915305526678,
77,100.02720697861373,99.9478042791305,100.1578042791305,-3,300.74104674618815,0.6594258103469315,0.6549258103469315,9,0.08658915305526678,
78,99.98330371855863,99.92220697861373,100.13220697861374,-3,300.74104674618815,0.7911355905122832,0.7866355905122833,9,0.08658915305526678,
79,99.99277186866634,99.87830371855863,100.08830371855863,-2,200.86074302762952,0.8751992902968482,0.8731992902968482,10,0.08658915305526678,sell
80,99.98789189105,99.88777186866633,100.09777186866634,-2,200.86074302762952,0.8849592455295294,0.8829592455295294,10,0.08658915305526678,
81,99.97200870822901,99.88289189105,100.09289189105,-2,200.86074302762952,0.9167256111715005,0.9147256111715005,10,0.08658915305526678,sell
82,99.92799735086729,99.86700870822901,100.07700870822902,-2,200.86074302762952,1.0047483258949512,1.0027483258949512,10,0.08658915305526678,sell
83,100.0151493659445,99.82299735086728,100.03299735086729,-2,200.86074302762952,0.8304442957405342,0.8284442957405342,10,0.08658915305526678,buy
84,99.98554365359165,99.91014936594449,100.1201493659445,-3,300.97889239357403,1.0222614327990982,1.0177614327990983,11,0.08658915305526678,buy
85,99.98152896465616,99.88054365359164,100.09054365359165,-2,201.09634873998237,1.1332908106700472,1.1312908106700472,12,0.09060384199074802,sell
86,99.98849406134495,99.87652896465616,100.08652896465617,-2,201.09634873998237,1.1193606172924717,1.1173606172924717,12,0.09060384199074802,sell
87,99.99904675359693,99.88349406134495,100.09349406134496,-2,201.09634873998237,1.0982552327885173,1.0962552327885173,12,0.09060384199074802,
88,99.99904928538967,99.89404675359692,100.10404675359693,-2,201.09634873998237,1.0982501692030269,1.0962501692030269,12,0.09060384199074802,
89,100.00854411323988,99.89404928538967,100.10404928538968,-2,201.09634873998237,1.0792605135026179,1.0772605135026179,12,0.09060384199074802,buy
90,100.02011950981657,99.90354411323987,100.11354411323988,-1,101.1908046267425,1.170685116925938,1.170185116925938,13,0.09060384199074802,sell
91,100.05585379840923,99.91511950981656,100.12511950981657,-1,101.1908046267425,1.1349508283332739,1.134450828333274,13,0.09060384199074802,buy
92,100.06948640855566,99.95085379840923,100.16085379840924,-1,101.1908046267425,1.1213182181868433,1.1208182181868434,13,0.09060384199074802,
93,100.05534066433216,99.96448640855566,100.17448640855567,-1,101.1908046267425,1.1354639624103413,1.1349639624103414,13,0.09060384199074802,
94,100.05691466828286,99.95034066433216,100.16034066433217,-1,101.1908046267425,1.1338899584596476,1.1333899584596476,13,0.09060384199074802,
95,100.05381002024087,99.95191466828285,100.16191466828286,-1,101.1908046267425,1.1369946065016308,1.1364946065016308,13,0.09060384199074802,
96,100.05838689560395,99.94881002024087,100.15881002024088,-1,101.1908046267425,1.1324177311385597,1.1319177311385598,13,0.09060384199074802,
97,99.98138714237601,99.95338689560394,100.16338689560395,-2,201.35219152234646,1.3894172375944436,1.3874172375944436,14,0.09060384199074802,buy
98,99.92868548890165,99.876387142376,100.08638714237601,-2,201.35219152234646,1.4948205445431597,1.4928205445431597,14,0.09060384199074802,
99,99.98050599532658,99.82368548890165,100.03368548890165,-2,201.35219152234646,1.3911795316932967,1.3891795316932967,14,0.09060384199074802,buy
100,99.94891904000546,99.87550599532658,100.08550599532659,-2,201.35219152234646,1.454353442335531,1.452353442335531,14,0.09060384199074802,sell
101,99.98424139667479,99.84391904000546,100.05391904000547,-2,201.35219152234646,1.3837087289968792,1.3817087289968792,14,0.09060384199074802,
102,100.03655943245982,99.87924139667479,100.0892413966748,-2,201.35219152234646,1.2790726574268092,1.2770726574268092,14,0.09060384199074802,
103,100.06139907776374,99.93155943245982,100.14155943245983,-2,201.35219152234646,1.2293933668189823,1.2273933668189823,14,0.09060384199074802,
104,100.06339545223952,99.95639907776373,100.16639907776374,-2,201.35219152234646,1.2254006178674217,1.2234006178674217,14,0.09060384199074802,buy
105,100.05767592051437,99.95839545223951,100.16839545223952,-2,201.35219152234646,1.2368396813177185,1.2348396813177185,14,0.09060384199074802,
106,100.0802019901763,99.95267592051437,100.16267592051437,-2,201.35219152234646,1.1917875419938468,1.1897875419938468,14,0.09060384199074802,
107,100.10212523091046,99.9752019901763,100.18520199017631,-2,201.35219152234646,1.1479410605255396,1.1459410605255396,14,0.09060384199074802,
108,100.10011663572351,99.99712523091046,100.20712523091046,-2,201.35219152234646,1.1519582508994404,1.1499582508994404,14,0.09060384199074802,
109,100.08456824045253,99.9951166357235,100.20511663572351,-2,201.35219152234646,1.1830550414414063,1.1810550414414063,14,0.09060384199074802,
110,100.10369425477946,99.97956824045252,100.18956824045253,-2,201.35219152234646,1.1448030127875484,1.1428030127875484,14,0.09060384199074802,
111,100.07328273378624,99.99869425477945,100.20869425477946,-2,201.35219152234646,1.2056260547739726,1.2036260547739726,14,0.09060384199074802,buy
112,100.05371332904375,99.96828273378624,100.17828273378625,-2,201.35219152234646,1.2447648642589684,1.2427648642589684,14,0.09060384199074802,
113,100.07197617321047,99.94871332904374,100.15871332904375,-2,201.35219152234646,1.208239175925513,1.206239175925513,14,0.09060384199074802,
114,100.08110717508139,99.96697617321047,100.17697617321048,-2,201.35219152234646,1.1899771721836885,1.1879771721836885,14,0.09060384199074802,
115,100.09352388364256,99.97610717508138,100.18610717508139,-2,201.35219152234646,1.1651437550613366,1.1631437550613366,14,0.09060384199074802,
116,100.03162673533842,99.98852388364256,100.19852388364257,-2,201.35219152234646,1.2889380516696178,1.2869380516696178,14,0.09060384199074802,
117,100.04935392502222,99.92662673533842,100.13662673533842,-2,201.35219152234646,1.2534836723020248,1.2514836723020248,14,0.09060384199074802,buy
118,100.07475144459752,99.94435392502221,100.15435392502222,-2,201.35219152234646,1.2026886331514106,1.2006886331514106,14,0.09060384199074802,
119,100.09916435529651,99.96975144459752,100.17975144459753,-1,101.38044007774894,1.2812757224524347,1.2807757224524348,15,0.09060384199074802,sell
120,100.07326399735433,99.9941643552965,100.20416435529651,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,sell
121,100.10325872476164,99.96826399735433,100.17826399735434,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,
122,100.09950845385205,99.99825872476164,100.20825872476165,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,
123,100.07720080698768,99.99450845385205,100.20450845385206,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,
124,100.08326999274261,99.97220080698767,100.18220080698768,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,
125,100.08361277440943,99.97826999274261,100.18826999274262,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,
126,100.10931659388643,99.97861277440943,100.18861277440944,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,
127,100.12594008892616,100.00431659388643,100.21431659388644,0,1.3842757224524433,1.3842757224524433,1.3842757224524433,16,0.11650419993292946,
128,100.11978523826018,100.02094008892615,100.23094008892616,1,-98.6386643664737,1.481120871786473,1.480620871786473,17,0.12265905059891079,sell
129,100.159071758806,100.01478523826017,100.22478523826018,1,-98.6386643664737,1.520407392332288,1.519907392332288,17,0.12265905059891079,
130,100.1215223423828,100.05407175880599,100.264071758806,1,-98.6386643664737,1.4828579759090985,1.4823579759090986,17,0.12265905059891079,
131,100.09769825368204,100.0165223423828,100.22652234238281,2,-198.6571867088565,1.5382097985075802,1.5362097985075802,18,0.1464831392996735,sell
132,100.02839515058307,99.99269825368204,100.20269825368204,2,-198.6571867088565,1.3996035923096315,1.3976035923096315,18,0.1464831392996735,
133,100.01424186957392,99.92339515058306,100.13339515058307,2,-198.6571867088565,1.3712970302913448,1.3692970302913448,18,0.1464831392996735,
134,100.03530047836055,99.90924186957392,100.11924186957393,2,-198.6571867088565,1.4134142478646083,1.4114142478646083,18,0.1464831392996735,
135,100.01542922958791,99.93030047836055,100.14030047836056,2,-198.6571867088565,1.3736717503193177,1.3716717503193177,18,0.1464831392996735,
136,100.03823322214919,99.9104292295879,100.12042922958791,2,-198.6571867088565,1.4192797354418758,1.4172797354418758,18,0.1464831392996735,
137,100.05413516331723,99.93323322214918,100.14323322214919,2,-198.6571867088565,1.4510836177779538,1.4490836177779538,18,0.1464831392996735,buy
138,100.07875101757975,99.94913516331722,100.15913516331723,2,-198.6571867088565,1.5003153263029958,1.4983153263029958,18,0.1464831392996735,
139,100.09438603525172,99.97375101757974,100.18375101757975,1,-98.47543569127674,1.6189503439749728,1.618450343974973,19,0.16211815697163687,buy
140,100.0345942241201,99.98938603525171,100.19938603525172,1,-98.47543569127674,1.5591585328433553,1.5586585328433553,19,0.16211815697163687,
141,99.99012866219681,99.9295942241201,100.1395942241201,1,-98.47543569127674,1.5146929709200663,1.5141929709200663,19,0.16211815697163687,
142,99.96978072899215,99.8851286621968,100.09512866219681,1,-98.47543569127674,1.494345037715405,1.493845037715405,19,0.16211815697163687,
143,99.96123420700067,99.86478072899214,100.07478072899215,1,-98.47543569127674,1.4857985157239284,1.4852985157239285,19,0.16211815697163687,
144,99.99391073190199,99.85623420700067,100.06623420700068,1,-98.47543569127674,1.5184750406252476,1.5179750406252477,19,0.16211815697163687,
145,99.99183659386021,99.88891073190199,100.098910731902,1,-98.47543569127674,1.5164009025834702,1.5159009025834702,19,0.16211815697163687,sell
146,99.9667146471454,99.88683659386021,100.09683659386022,0,1.6194009025834788,1.6194009025834788,1.6194009025834788,20,0.16211815697163687,buy
147,99.99082219772676,99.86171464714539,100.0717146471454,0,1.6194009025834788,1.6194009025834788,1.6194009025834788,20,0.16211815697163687,
148,99.94935675226544,99.88582219772675,100.09582219772676,0,1.6194009025834788,1.6194009025834788,1.6194009025834788,20,0.16211815697163687,buy
149,99.89442957749002,99.84435675226544,100.05435675226545,1,-98.22695584968196,1.6674737278080585,1.6669737278080585,21,0.21704533174706278,sell
150,99.86233700515132,99.78942957749001,99.99942957749002,1,-98.22695584968196,1.6353811554693607,1.6348811554693607,21,0.21704533174706278,
151,99.87517371837217,99.75733700515131,99.96733700515132,1,-98.22695584968196,1.6482178686902103,1.6477178686902103,21,0.21704533174706278,
152,99.88503357844064,99.77017371837216,99.98017371837217,1,-98.22695584968196,1.658077728758684,1.6575777287586841,21,0.21704533174706278,buy
153,99.9170502509378,99.78003357844064,99.99003357844065,1,-98.22695584968196,1.6900944012558483,1.6895944012558484,21,0.21704533174706278,
154,99.95048802427513,99.8120502509378,100.02205025093781,1,-98.22695584968196,1.7235321745931742,1.7230321745931743,21,0.21704533174706278,buy
155,100.01279744014674,99.84548802427513,100.05548802427514,1,-98.22695584968196,1.7858415904647842,1.7853415904647842,21,0.21704533174706278,buy
156,100.02278955132529,99.90779744014674,100.11779744014675,1,-98.22695584968196,1.795833701643332,1.795333701643332,21,0.21704533174706278,
157,100.03220679766902,99.91778955132528,100.1277895513253,1,-98.22695584968196,1.8052509479870622,1.8047509479870623,21,0.21704533174706278,
158,99.98451977286975,99.92720679766902,100.13720679766902,1,-98.22695584968196,1.7575639231877886,1.7570639231877887,21,0.21704533174706278,
159,99.95099824948005,99.87951977286974,100.08951977286975,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,buy
160,99.92213551598981,99.84599824948005,100.05599824948006,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,
161,99.9099231688993,99.8171355159898,100.02713551598981,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,
162,99.91548293838176,99.8049231688993,100.0149231688993,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,sell
163,99.91567311025263,99.81048293838175,100.02048293838176,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,sell
164,99.93309642311252,99.81067311025262,100.02067311025263,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,
165,99.9279841956776,99.82809642311251,100.03809642311252,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,
166,99.94089323644633,99.82298419567759,100.0329841956776,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,
167,99.96086079353573,99.83589323644632,100.04589323644633,0,1.8605639231877973,1.8605639231877973,1.8605639231877973,22,0.21704533174706278,
168,99.97185673575285,99.85586079353573,100.06586079353573,-1,101.92442471672354,1.9525679809706844,1.9520679809706845,23,0.22804127396417967,buy
169,99.91691455322639,99.86685673575285,100.07685673575286,-1,101.92442471672354,2.0075101634971446,2.0070101634971445,23,0.22804127396417967,sell
170,99.94377010268555,99.81191455322639,100.0219145532264,-1,101.92442471672354,1.980654614037988,1.980154614037988,23,0.22804127396417967,
171,99.89869499900432,99.83877010268554,100.04877010268555,-1,101.92442471672354,2.0257297177192157,2.0252297177192156,23,0.22804127396417967,sell
172,99.88190783042283,99.79369499900432,100.00369499900432,-1,101.92442471672354,2.042516886300703,2.042016886300703,23,0.22804127396417967,
173,99.835079079833,99.77690783042283,99.98690783042284,-2,201.9093325471464,2.2391743874804035,2.2371743874804038,24,0.22804127396417967,buy
174,99.84541843662008,99.73007907983299,99.940079079833,-2,201.9093325471464,2.218495673906233,2.216495673906233,24,0.22804127396417967,buy
175,99.8942865450488,99.74041843662008,99.95041843662008,-2,201.9093325471464,2.1207594570487913,2.1187594570487915,24,0.22804127396417967,
176,99.86765567537736,99.7892865450488,99.9992865450488,-2,201.9093325471464,2.1740211963916636,2.172021196391664,24,0.22804127396417967,
177,99.86191535577652,99.76265567537736,99.97265567537737,-2,201.9093325471464,2.1855018355933566,2.183501835593357,24,0.22804127396417967,
178,99.84863928441975,99.75691535577651,99.96691535577652,-2,201.9093325471464,2.2120539783068978,2.210053978306898,24,0.22804127396417967,buy
179,99.83778617009642,99.74363928441974,99.95363928441975,-3,301.86097183156613,2.3476133212768673,2.343113321276867,25,0.22804127396417967,buy
180,99.85691029717596,99.73278617009642,99.94278617009643,-3,301.86097183156613,2.2902409400382453,2.285740940038245,25,0.22804127396417967,
181,99.89134467699796,99.75191029717595,99.96191029717596,-3,301.86097183156613,2.1869378005722524,2.1824378005722522,25,0.22804127396417967,
182,99.86774770374484,99.78634467699796,99.99634467699796,-3,301.86097183156613,2.257728720331613,2.253228720331613,25,0.22804127396417967,sell
183,99.8601463766764,99.76274770374484,99.97274770374484,-3,301.86097183156613,2.28053270153697,2.2760327015369697,25,0.22804127396417967,
184,99.866248023895,99.7551463766764,99.9651463766764,-3,301.86097183156613,2.262227759881114,2.2577277598811136,25,0.22804127396417967,buy
185,99.88294402717753,99.76124802389499,99.971248023895,-3,301.86097183156613,2.2121397500335434,2.207639750033543,25,0.22804127396417967,
186,99.94399622625946,99.77794402717753,99.98794402717753,-3,301.86097183156613,2.0289831527877595,2.0244831527877594,25,0.22804127396417967,
187,99.93478372970942,99.83899622625945,100.04899622625946,-3,301.86097183156613,2.0566206424378493,2.052120642437849,25,0.22804127396417967,
188,99.90381584959209,99.82978372970942,100.03978372970943,-2,202.02918810185673,2.2215564026725474,2.2195564026725476,26,0.25900915408151476,sell
189,99.90169543814253,99.79881584959209,100.0088158495921,-2,202.02918810185673,2.2257972255716822,2.2237972255716825,26,0.25900915408151476,
190,99.90322969989909,99.79669543814252,100.00669543814253,-3,302.03388353999924,2.3241944403019943,2.319694440301994,27,0.2605434158380796,buy
191,99.88364221555915,99.79822969989908,100.00822969989909,-3,302.03388353999924,2.3829568933217615,2.3784568933217614,27,0.2605434158380796,
192,99.88928142318373,99.77864221555915,99.98864221555915,-3,302.03388353999924,2.3660392704480273,2.361539270448027,27,0.2605434158380796,
193,99.8872420155042,99.78428142318373,99.99428142318374,-3,302.03388353999924,2.372157493486611,2.367657493486611,27,0.2605434158380796,sell
194,99.92732759850456,99.7822420155042,99.9922420155042,-3,302.03388353999924,2.2519007444855674,2.2474007444855673,27,0.2605434158380796,
195,99.91975207847547,99.82232759850456,100.03232759850457,-3,302.03388353999924,2.274627304572846,2.2701273045728456,27,0.2605434158380796,
196,99.84745441950147,99.81475207847546,100.02475207847547,-3,302.03388353999924,2.491520281494786,2.487020281494786,27,0.2605434158380796,
197,99.83864105189691,99.74245441950147,99.95245441950148,-3,302.03388353999924,2.5179603843084806,2.5134603843084804,27,0.2605434158380796,
198,99.86007294637584,99.73364105189691,99.94364105189692,-3,302.03388353999924,2.453664700871741,2.4491647008717408,27,0.2605434158380796,
199,99.82477450479296,99.75507294637583,99.96507294637584,-3,302.03388353999924,2.559560025620385,2.555060025620385,27,0.2605434158380796,
200,99.83183795584225,99.71977450479295,99.92977450479296,-3,302.03388353999924,2.538369672472527,2.5338696724725267,27,0.2605434158380796,
201,99.79516672646605,99.72683795584224,99.93683795584225,-3,302.03388353999924,2.6483833606010876,2.6438833606010874,27,0.2605434158380796,sell
202,99.74561395202068,99.69016672646605,99.90016672646605,-3,302.03388353999924,2.797041683937209,2.792541683937209,27,0.2605434158380796,buy
203,99.75286374361531,99.64061395202067,99.85061395202068,-3,302.03388353999924,2.775292309153315,2.7707923091533146,27,0.2605434158380796,
204,99.76832605570233,99.6478637436153,99.85786374361531,-3,302.03388353999924,2.7289053728922568,2.7244053728922566,27,0.2605434158380796,
205,99.80655947221057,99.66332605570233,99.87332605570234,-3,302.03388353999924,2.614205123367526,2.609705123367526,27,0.2605434158380796,
206,99.7874610137175,99.70155947221056,99.91155947221057,-3,302.03388353999924,2.67150049884674,2.6670004988467397,27,0.2605434158380796,
207,99.81034880818761,99.6824610137175,99.89246101371751,-4,401.92434455371676,2.6829493209663156,2.6749493209663155,28,0.2834312103081877,buy
208,99.81740709153526,99.70534880818761,99.91534880818762,-4,401.92434455371676,2.6547161875757297,2.6467161875757297,28,0.2834312103081877,
209,99.83079675596156,99.71240709153525,99.92240709153526,-4,401.92434455371676,2.601157529870534,2.593157529870534,28,0.2834312103081877,
210,99.79231771645374,99.72579675596155,99.93579675596156,-4,401.92434455371676,2.755073687901813,2.747073687901813,28,0.2834312103081877,
